subject,fitzpatrick,source,condition,codec,kbps,pix_fmt,lossless,detect_rate,window,method,ref_bpm,est_bpm,quality,confident,w_green,w_chrom,w_pos
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,pos,96.2723173766577,50.60430496039082,0.4471940889159124,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,trace_v1,96.2723173766577,49.213401440138966,0.550593413262976,True,0.410906645845597,0.4984723280423874,0.09062102611201558
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,trace_v2,96.2723173766577,76.25297118346454,0.2259130090601018,False,0.5686247557090577,0.2896083486401524,0.14176689565078995
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,trace,96.2723173766577,76.25297118346454,0.2259130090601018,False,0.5686247557090577,0.2896083486401524,0.14176689565078995
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,pos_mask,96.2723173766577,52.6104112228112,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,3,pos_wiener,96.2723173766577,50.67012316760036,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,green,97.08434883860393,50.566679247976815,0.4842462818861284,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,ica,97.08434883860393,51.82383082940494,0.5799846645014446,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,chrom,97.08434883860393,51.23817121807748,0.6217214909398455,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,pos,97.08434883860393,53.03213083080851,0.5396613125213793,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,trace_v1,97.08434883860393,51.55869150162781,0.6200066789366037,True,0.038460300687127094,0.7419331864036878,0.21960651290918506
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,trace_v2,97.08434883860393,54.890228894171784,0.23748674200994,False,0.4452888813319747,0.32497187872249844,0.22973923994552678
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,trace,97.08434883860393,54.890228894171784,0.23748674200994,False,0.4452888813319747,0.32497187872249844,0.22973923994552678
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,pos_mask,97.08434883860393,55.23730365417973,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,4,pos_wiener,97.08434883860393,53.052389245565635,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,green,96.79671031595468,51.16104151451883,0.5356861123436403,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,ica,96.79671031595468,61.17696941571155,0.3747857664026014,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,chrom,96.79671031595468,50.784751051326445,0.4338445579041584,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,pos,96.79671031595468,53.566113158539125,0.41808735967355926,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,trace_v1,96.79671031595468,51.19949129370864,0.46594606643273007,True,0.09982876665649269,0.6664785349931224,0.23369269835038495
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,trace_v2,96.79671031595468,54.705253422216025,0.3115880448367321,True,0.30672141237260847,0.48491398407092473,0.2083646035564667
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,trace,96.79671031595468,54.705253422216025,0.3115880448367321,True,0.30672141237260847,0.48491398407092473,0.2083646035564667
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,pos_mask,96.79671031595468,54.88869603107173,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,5,pos_wiener,96.79671031595468,53.58591720654479,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,green,95.94544115750926,51.344954732752555,0.5753565626256661,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,ica,95.94544115750926,56.33089856306683,0.4121569764768354,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,chrom,95.94544115750926,48.585184520762255,0.38582613808523747,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,pos,95.94544115750926,44.56506026347284,0.32669432308131857,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,trace_v1,95.94544115750926,51.628779360829164,0.4738039136193138,True,0.6684717338204692,0.055968082103916635,0.27556018407561417
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,trace_v2,95.94544115750926,45.13675432219043,0.20987393826336276,False,0.3264157329524385,0.26086681140881574,0.41271745563874573
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,trace,95.94544115750926,45.13675432219043,0.20987393826336276,False,0.3264157329524385,0.26086681140881574,0.41271745563874573
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,pos_mask,95.94544115750926,47.94902008185216,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,6,pos_wiener,95.94544115750926,44.56728487514848,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,green,96.53813578351247,51.061573924346035,0.5398322607625082,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,ica,96.53813578351247,46.16780026643341,0.4073896214872543,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,chrom,96.53813578351247,44.333681263547994,0.2697615218072395,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,pos,96.53813578351247,47.674862748372234,0.5142242597180092,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,trace_v1,96.53813578351247,51.117974290492356,0.4911994994843103,True,0.8681776158069003,0.1048666747968291,0.02695570939627061
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,trace_v2,96.53813578351247,47.56062138565231,0.31599235229850536,True,0.19984360772303225,0.38558907678199367,0.41456731549497394
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,trace,96.53813578351247,47.56062138565231,0.31599235229850536,True,0.19984360772303225,0.38558907678199367,0.41456731549497394
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,pos_mask,96.53813578351247,47.62917594308435,,,,,
s5_3502,5,simulated,h265_1600k,h265,1600.0,yuv420p,False,0.4925373134328358,7,pos_wiener,96.53813578351247,47.67429515213137,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,green,92.06203244118369,48.21922113460252,0.4221522068095356,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,ica,92.06203244118369,47.93512704522873,0.37451647097719626,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,chrom,92.06203244118369,49.25567820713912,0.4399821842167974,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,pos,92.06203244118369,49.153945667062644,0.39720751520811015,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,trace_v1,92.06203244118369,48.4092343677127,0.43629708794497857,True,0.6282887482193401,0.28886935337092834,0.08284189840973157
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,trace_v2,92.06203244118369,52.11726310526431,0.19501630895884403,False,0.37330637110875775,0.3570935755361955,0.2696000533550467
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,trace,92.06203244118369,52.11726310526431,0.19501630895884403,False,0.37330637110875775,0.3570935755361955,0.2696000533550467
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,pos_mask,92.06203244118369,52.21591028545685,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,0,pos_wiener,92.06203244118369,49.24083906555653,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,green,93.3016482817607,50.40404562514152,0.7669798070823467,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,ica,93.3016482817607,50.234722668201776,0.7255340946828718,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,chrom,93.3016482817607,49.91445212795298,0.6015994972466636,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,pos,93.3016482817607,46.92201073487308,0.3833725181464325,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,trace_v1,93.3016482817607,50.3631584279099,0.7538443719916393,True,0.9548281809804648,0.039834464482260946,0.005337354537274234
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,trace_v2,93.3016482817607,59.04134106388011,0.2881540419710781,True,0.055559823916346826,0.5354730412530696,0.40896713483058367
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,trace,93.3016482817607,59.04134106388011,0.2881540419710781,True,0.055559823916346826,0.5354730412530696,0.40896713483058367
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,pos_mask,93.3016482817607,93.842897137329,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,1,pos_wiener,93.3016482817607,46.92199294147004,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,green,93.72522296077864,49.580059425748374,0.7723710956530582,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,ica,93.72522296077864,49.53892050557915,0.7365024066749201,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,chrom,93.72522296077864,49.051140870201415,0.569382405603851,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,pos,93.72522296077864,55.50080585083408,0.3024501502982272,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,trace_v1,93.72522296077864,49.369663929053964,0.6860518395653725,True,0.6831977508054835,0.2917450443020488,0.02505720489246762
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,trace_v2,93.72522296077864,60.94573520189299,0.3435293197196078,True,0.1254094276102059,0.7429195864097168,0.13167098598007732
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,trace,93.72522296077864,60.94573520189299,0.3435293197196078,True,0.1254094276102059,0.7429195864097168,0.13167098598007732
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,pos_mask,93.72522296077864,56.028462041476075,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,2,pos_wiener,93.72522296077864,55.52147781188501,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,green,96.2723173766577,48.761045734307366,0.5247202826854964,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,ica,96.2723173766577,48.741829886841565,0.5554968089292174,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,chrom,96.2723173766577,48.83720760541696,0.5497711597360289,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,pos,96.2723173766577,47.75234128533395,0.30448461942176913,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,trace_v1,96.2723173766577,48.78189561424155,0.5125684490983428,True,0.5413488847842769,0.4186434759509423,0.040007639264780716
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,trace_v2,96.2723173766577,51.879283589179465,0.2353009814688896,False,0.40683999187338554,0.4103635618059325,0.18279644632068193
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,trace,96.2723173766577,51.879283589179465,0.2353009814688896,False,0.40683999187338554,0.4103635618059325,0.18279644632068193
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,pos_mask,96.2723173766577,52.582553211389595,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,3,pos_wiener,96.2723173766577,47.60911606893853,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,green,97.08434883860393,50.79868918911088,0.4584315774833478,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,ica,97.08434883860393,50.5624202604367,0.4938893353680297,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,chrom,97.08434883860393,50.65170112558293,0.5083264349815407,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,pos,97.08434883860393,46.74269588446179,0.32359201052755204,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,trace_v1,97.08434883860393,50.6424822469315,0.4641412221306888,True,0.336333024670234,0.5836349690039776,0.08003200632578839
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,trace_v2,97.08434883860393,46.51018869285837,0.25452941436201204,True,0.4273794364622921,0.36328489584624124,0.20933566769146672
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,trace,97.08434883860393,46.51018869285837,0.25452941436201204,True,0.4273794364622921,0.36328489584624124,0.20933566769146672
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,pos_mask,97.08434883860393,45.68791175880995,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,4,pos_wiener,97.08434883860393,46.70145440540494,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,green,96.79671031595468,51.14765533296478,0.48461706872244126,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,ica,96.79671031595468,51.449822457541366,0.5410027209533601,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,chrom,96.79671031595468,51.64951896616457,0.44076692232359466,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,pos,96.79671031595468,98.65450588511578,0.24796858052765966,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,trace_v1,96.79671031595468,51.34736641871478,0.46589920538719576,True,0.6209547390457523,0.3525229938793601,0.02652226707488779
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,trace_v2,96.79671031595468,105.83895407800823,0.18934675443955368,False,0.2422893379482608,0.38149335043884747,0.37621731161289174
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,trace,96.79671031595468,105.83895407800823,0.18934675443955368,False,0.2422893379482608,0.38149335043884747,0.37621731161289174
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,pos_mask,96.79671031595468,98.8064776401595,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,5,pos_wiener,96.79671031595468,98.65742106718353,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,green,95.94544115750926,51.35769969245137,0.5460976972180248,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,ica,95.94544115750926,51.45915228786733,0.5412163704774976,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,chrom,95.94544115750926,50.080592962419296,0.39514709911317236,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,pos,95.94544115750926,48.32053085688167,0.466311880744283,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,trace_v1,95.94544115750926,51.29899914185782,0.467608826855607,True,0.8358424555374181,0.10102871403871518,0.06312883042386662
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,trace_v2,95.94544115750926,93.29878614501753,0.22662000348224484,False,0.18685575472194807,0.511602135225636,0.30154211005241593
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,trace,95.94544115750926,93.29878614501753,0.22662000348224484,False,0.18685575472194807,0.511602135225636,0.30154211005241593
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,pos_mask,95.94544115750926,48.41420031560737,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,6,pos_wiener,95.94544115750926,48.32098354932935,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,green,96.53813578351247,50.93332595371605,0.5436547943565603,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,ica,96.53813578351247,50.858450701626666,0.5174341749345115,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,chrom,96.53813578351247,77.6968605932343,0.18819946553102734,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,pos,96.53813578351247,47.96833114228096,0.5079819219281704,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,trace_v1,96.53813578351247,50.88840539782186,0.4777480725037919,True,0.8659105117653371,0.09233920865995218,0.04175027957471077
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,trace_v2,96.53813578351247,95.74007235171115,0.2824146571433023,True,0.1316154001489055,0.5634883000410082,0.3048962998100862
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,trace,96.53813578351247,95.74007235171115,0.2824146571433023,True,0.1316154001489055,0.5634883000410082,0.3048962998100862
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,pos_mask,96.53813578351247,47.995051816159766,,,,,
s5_3502,5,simulated,vp9_100k,vp9,100.0,yuv420p,False,0.3358208955223881,7,pos_wiener,96.53813578351247,47.96849266014143,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,green,92.06203244118369,48.23843443826559,0.4476860405421989,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,ica,92.06203244118369,48.22633752419065,0.4073944056377447,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,chrom,92.06203244118369,50.34021745532331,0.43550118896106677,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,pos,92.06203244118369,46.91655811109554,0.34595058192176315,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,trace_v1,92.06203244118369,48.631270670961285,0.4311674939821266,True,0.6635891907253749,0.2953493202052774,0.0410614890693478
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,trace_v2,92.06203244118369,94.0541992885268,0.2872311749637638,True,0.1316581211258699,0.16555723296431268,0.7027846459098175
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,trace,92.06203244118369,94.0541992885268,0.2872311749637638,True,0.1316581211258699,0.16555723296431268,0.7027846459098175
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,pos_mask,92.06203244118369,94.17898377853388,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,0,pos_wiener,92.06203244118369,46.91726902513131,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,green,93.3016482817607,50.33457100995095,0.7194658837593283,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,ica,93.3016482817607,50.37432296185067,0.7135733641967703,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,chrom,93.3016482817607,50.1642988222023,0.6410720424632477,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,pos,93.3016482817607,58.475317295723166,0.3502156786838474,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,trace_v1,93.3016482817607,50.33509184908825,0.6952705589701589,True,0.8898891349492597,0.08099925670947693,0.029111608341263463
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,trace_v2,93.3016482817607,59.39754405253763,0.26167011409528895,True,0.13767325123900673,0.5415658608623619,0.3207608878986315
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,trace,93.3016482817607,59.39754405253763,0.26167011409528895,True,0.13767325123900673,0.5415658608623619,0.3207608878986315
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,pos_mask,93.3016482817607,59.63844863866145,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,1,pos_wiener,93.3016482817607,58.49733277065825,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,green,93.72522296077864,49.729533611569956,0.7425255559086359,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,ica,93.72522296077864,49.84413473868953,0.7337485380265321,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,chrom,93.72522296077864,48.812597283601264,0.6973357953343982,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,pos,93.72522296077864,53.2659873649161,0.29537866300933496,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,trace_v1,93.72522296077864,49.17881810932894,0.6808917298338132,True,0.44172303049346856,0.5336586385234703,0.024618330983061168
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,trace_v2,93.72522296077864,60.529727160386095,0.2984264633874756,True,0.07922749954948341,0.4306766538595262,0.49009584659099026
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,trace,93.72522296077864,60.529727160386095,0.2984264633874756,True,0.07922749954948341,0.4306766538595262,0.49009584659099026
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,pos_mask,93.72522296077864,69.38272537583683,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,2,pos_wiener,93.72522296077864,69.45872052011374,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,green,96.2723173766577,48.94192904781808,0.4964361753249986,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,ica,96.2723173766577,48.89446303804722,0.4659206327722951,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,chrom,96.2723173766577,48.78795493218706,0.653818434600851,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,pos,96.2723173766577,51.5686639534683,0.3464171024241396,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,trace_v1,96.2723173766577,48.87069251675371,0.5627490868512594,True,0.41693190876223996,0.565352679576966,0.017715411660794024
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,trace_v2,96.2723173766577,51.67592653051061,0.28533775636928327,True,0.5868290810526436,0.27261817275390343,0.1405527461934529
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,trace,96.2723173766577,51.67592653051061,0.28533775636928327,True,0.5868290810526436,0.27261817275390343,0.1405527461934529
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,pos_mask,96.2723173766577,52.48320660436401,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,3,pos_wiener,96.2723173766577,51.65499600624063,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,green,97.08434883860393,50.47734271798816,0.5039512884056977,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,ica,97.08434883860393,50.48028942393591,0.4904073582824414,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,chrom,97.08434883860393,50.93665288236982,0.6086809620610774,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,pos,97.08434883860393,46.375718251419116,0.38958302918516063,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,trace_v1,97.08434883860393,50.87354127352917,0.5327647833902464,True,0.06748151256456188,0.7706346736876629,0.16188381374777522
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,trace_v2,97.08434883860393,45.77738717285777,0.28845572530485586,True,0.36102042341400875,0.2192079282639262,0.4197716483220651
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,trace,97.08434883860393,45.77738717285777,0.28845572530485586,True,0.36102042341400875,0.2192079282639262,0.4197716483220651
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,pos_mask,97.08434883860393,45.57735657414651,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,4,pos_wiener,97.08434883860393,46.356170930150924,,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,5,green,96.79671031595468,51.03921002326026,0.5417310076094768,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,5,ica,96.79671031595468,51.05633942886163,0.5481758346040545,,,,
s5_3502,5,simulated,vp9_200k,vp9,200.0,yuv420p,False,0.417910447761194,5,chrom,96.79671031595468,51.67849371736079,0.3840166925548026,,,,
